month,state_fips,state_abbr,state_name,offenses,clearances,population
2025-07,41,OR,Oregon,5465,537,9420000
2025-08,41,OR,Oregon,4577,595,9420000
2025-09,41,OR,Oregon,4431,436,9420000
2025-10,41,OR,Oregon,3607,372,9420000
2025-11,41,OR,Oregon,4495,465,9420000
2025-12,41,OR,Oregon,4222,655,9420000
2026-01,41,OR,Oregon,4838,530,9420000
2021-01,42,PA,Pennsylvania,3388,261,9640000
2021-02,42,PA,Pennsylvania,3269,483,9640000
2021-03,42,PA,Pennsylvania,3297,260,9640000
2021-04,42,PA,Pennsylvania,4823,662,9640000
2021-05,42,PA,Pennsylvania,3396,347,9640000
2021-06,42,PA,Pennsylvania,3850,498,9640000
2021-07,42,PA,Pennsylvania,3848,649,9640000
2021-08,42,PA,Pennsylvania,3300,434,9640000
2021-09,42,PA,Pennsylvania,3610,305,9640000
2021-10,42,PA,Pennsylvania,3005,224,9640000
2021-11,42,PA,Pennsylvania,3230,347,9640000
2021-12,42,PA,Pennsylvania,2958,431,9640000
2022-01,42,PA,Pennsylvania,3604,272,9640000
2022-02,42,PA,Pennsylvania,3485,575,9640000
2022-03,42,PA,Pennsylvania,4700,714,9640000
2022-04,42,PA,Pennsylvania,3457,247,9640000
2022-05,42,PA,Pennsylvania,3756,432,9640000
2022-06,42,PA,Pennsylvania,3468,251,9640000
2022-07,42,PA,Pennsylvania,3635,329,9640000
2022-08,42,PA,Pennsylvania,3856,472,9640000
2022-09,42,PA,Pennsylvania,3097,443,9640000
2022-10,42,PA,Pennsylvania,3627,305,9640000
2022-11,42,PA,Pennsylvania,3104,398,9640000
2022-12,42,PA,Pennsylvania,3202,437,9640000
2023-01,42,PA,Pennsylvania,3787,373,9640000
2023-02,42,PA,Pennsylvania,3796,565,9640000
2023-03,42,PA,Pennsylvania,3757,509,9640000
2023-04,42,PA,Pennsylvania,3827,271,9640000
2023-05,42,PA,Pennsylvania,3589,557,9640000
2023-06,42,PA,Pennsylvania,3978,541,9640000
2023-07,42,PA,Pennsylvania,3586,562,9640000
2023-08,42,PA,Pennsylvania,3244,438,9640000
2023-09,42,PA,Pennsylvania,3219,540,9640000
2023-10,42,PA,Pennsylvania,3578,286,9640000
2023-11,42,PA,Pennsylvania,2783,343,9640000
2023-12,42,PA,Pennsylvania,4215,374,9640000
2024-01,42,PA,Pennsylvania,3011,490,9640000
2024-02,42,PA,Pennsylvania,3758,271,9640000
2024-03,42,PA,Pennsylvania,3930,406,9640000
2024-04,42,PA,Pennsylvania,4573,500,9640000
2024-05,42,PA,Pennsylvania,4173,439,9640000
2024-06,42,PA,Pennsylvania,4146,549,9640000
2024-07,42,PA,Pennsylvania,3680,442,9640000
2024-08,42,PA,Pennsylvania,4683,708,9640000
2024-09,42,PA,Pennsylvania,2504,398,9640000
2024-10,42,PA,Pennsylvania,2442,370,9640000
2024-11,42,PA,Pennsylvania,3809,373,9640000
2024-12,42,PA,Pennsylvania,3480,296,9640000
2025-01,42,PA,Pennsylvania,4148,327,9640000
2025-02,42,PA,Pennsylvania,3379,366,9640000
2025-03,42,PA,Pennsylvania,4609,611,9640000
2025-04,42,PA,Pennsylvania,3864,358,9640000
2025-05,42,PA,Pennsylvania,3990,667,9640000
2025-06,42,PA,Pennsylvania,4095,659,9640000
2025-07,42,PA,Pennsylvania,3318,301,9640000
2025-08,42,PA,Pennsylvania,3922,329,9640000
2025-09,42,PA,Pennsylvania,2401,375,9640000
2025-10,42,PA,Pennsylvania,2960,299,9640000
2025-11,42,PA,Pennsylvania,3080,257,9640000
2025-12,42,PA,Pennsylvania,2841,482,9640000
2026-01,42,PA,Pennsylvania,3893,636,9640000
2021-01,44,RI,Rhode Island,4297,523,10080000
2021-02,44,RI,Rhode Island,3456,352,10080000
2021-03,44,RI,Rhode Island,4367,532,10080000
2021-04,44,RI,Rhode Island,5466,910,10080000
2021-05,44,RI,Rhode Island,4252,757,10080000
2021-06,44,RI,Rhode Island,4178,561,10080000
2021-07,44,RI,Rhode Island,4632,849,10080000
2021-08,44,RI,Rhode Island,5030,590,10080000
2021-09,44,RI,Rhode Island,3196,537,10080000
2021-10,44,RI,Rhode Island,4106,683,10080000
2021-11,44,RI,Rhode Island,4128,624,10080000
2021-12,44,RI,Rhode Island,4055,459,10080000
2022-01,44,RI,Rhode Island,5040,571,10080000
2022-02,44,RI,Rhode Island,4478,711,10080000
2022-03,44,RI,Rhode Island,4419,608,10080000
2022-04,44,RI,Rhode Island,4247,685,10080000
2022-05,44,RI,Rhode Island,4857,619,10080000
2022-06,44,RI,Rhode Island,5029,522,10080000
2022-07,44,RI,Rhode Island,3948,432,10080000
2022-08,44,RI,Rhode Island,4996,457,10080000
2022-09,44,RI,Rhode Island,4139,484,10080000
2022-10,44,RI,Rhode Island,3190,602,10080000
2022-11,44,RI,Rhode Island,4406,730,10080000
2022-12,44,RI,Rhode Island,5228,986,10080000
2023-01,44,RI,Rhode Island,4909,867,10080000
2023-02,44,RI,Rhode Island,4269,580,10080000
2023-03,44,RI,Rhode Island,4943,567,10080000
2023-04,44,RI,Rhode Island,4870,796,10080000
2023-05,44,RI,Rhode Island,5008,641,10080000
2023-06,44,RI,Rhode Island,4467,734,10080000
2023-07,44,RI,Rhode Island,5109,763,10080000
2023-08,44,RI,Rhode Island,3189,538,10080000
2023-09,44,RI,Rhode Island,3851,547,10080000
2023-10,44,RI,Rhode Island,3044,287,10080000
2023-11,44,RI,Rhode Island,4304,816,10080000
2023-12,44,RI,Rhode Island,3720,608,10080000
2024-01,44,RI,Rhode Island,4437,647,10080000
2024-02,44,RI,Rhode Island,4063,386,10080000
2024-03,44,RI,Rhode Island,4901,584,10080000
2024-04,44,RI,Rhode Island,4706,813,10080000
2024-05,44,RI,Rhode Island,5239,713,10080000
2024-06,44,RI,Rhode Island,4175,399,10080000
2024-07,44,RI,Rhode Island,4847,687,10080000
2024-08,44,RI,Rhode Island,4849,655,10080000
2024-09,44,RI,Rhode Island,4799,779,10080000
2024-10,44,RI,Rhode Island,4654,855,10080000
2024-11,44,RI,Rhode Island,4639,740,10080000
2024-12,44,RI,Rhode Island,4615,623,10080000
2025-01,44,RI,Rhode Island,4939,533,10080000
2025-02,44,RI,Rhode Island,4154,458,10080000
2025-03,44,RI,Rhode Island,4602,623,10080000
2025-04,44,RI,Rhode Island,5108,923,10080000
2025-05,44,RI,Rhode Island,5813,986,10080000
2025-06,44,RI,Rhode Island,4793,486,10080000
2025-07,44,RI,Rhode Island,4320,583,10080000
2025-08,44,RI,Rhode Island,3904,501,10080000
2025-09,44,RI,Rhode Island,4572,773,10080000
2025-10,44,RI,Rhode Island,2807,359,10080000
2025-11,44,RI,Rhode Island,4024,515,10080000
2025-12,44,RI,Rhode Island,4447,652,10080000
2026-01,44,RI,Rhode Island,3496,545,10080000
2021-01,45,SC,South Carolina,4561,644,10300000
2021-02,45,SC,South Carolina,4369,489,10300000
2021-03,45,SC,South Carolina,4481,514,10300000
2021-04,45,SC,South Carolina,5698,756,10300000
2021-05,45,SC,South Carolina,5014,453,10300000
2021-06,45,SC,South Carolina,4809,636,10300000
2021-07,45,SC,South Carolina,4357,678,10300000
2021-08,45,SC,South Carolina,4680,582,10300000
2021-09,45,SC,South Carolina,4987,468,10300000
2021-10,45,SC,South Carolina,3894,502,10300000
2021-11,45,SC,South Carolina,3406,265,10300000
2021-12,45,SC,South Carolina,4207,547,10300000
2022-01,45,SC,South Carolina,4415,583,10300000
2022-02,45,SC,South Carolina,5310,668,10300000
2022-03,45,SC,South Carolina,4934,419,10300000
2022-04,45,SC,South Carolina,4790,648,10300000
2022-05,45,SC,South Carolina,5853,800,10300000
2022-06,45,SC,South Carolina,4911,755,10300000
2022-07,45,SC,South Carolina,4073,305,10300000
2022-08,45,SC,South Carolina,5264,588,10300000
2022-09,45,SC,South Carolina,4303,564,10300000
2022-10,45,SC,South Carolina,4593,639,10300000
2022-11,45,SC,South Carolina,3227,283,10300000
2022-12,45,SC,South Carolina,3666,424,10300000
2023-01,45,SC,South Carolina,3397,269,10300000
2023-02,45,SC,South Carolina,4150,415,10300000
2023-03,45,SC,South Carolina,4577,351,10300000
2023-04,45,SC,South Carolina,5364,605,10300000
2023-05,45,SC,South Carolina,4520,377,10300000
2023-06,45,SC,South Carolina,4602,642,10300000
2023-07,45,SC,South Carolina,4376,536,10300000
2023-08,45,SC,South Carolina,4831,674,10300000
2023-09,45,SC,South Carolina,3826,547,10300000
2023-10,45,SC,South Carolina,3786,503,10300000
2023-11,45,SC,South Carolina,4613,641,10300000
2023-12,45,SC,South Carolina,4176,682,10300000
2024-01,45,SC,South Carolina,4920,644,10300000
2024-02,45,SC,South Carolina,4736,481,10300000
2024-03,45,SC,South Carolina,3319,350,10300000
2024-04,45,SC,South Carolina,4786,397,10300000
2024-05,45,SC,South Carolina,4409,587,10300000
2024-06,45,SC,South Carolina,4552,543,10300000
2024-07,45,SC,South Carolina,4825,680,10300000
2024-08,45,SC,South Carolina,4895,822,10300000
2024-09,45,SC,South Carolina,4175,553,10300000
2024-10,45,SC,South Carolina,3994,327,10300000
2024-11,45,SC,South Carolina,4603,782,10300000
2024-12,45,SC,South Carolina,3519,392,10300000
2025-01,45,SC,South Carolina,4218,564,10300000
2025-02,45,SC,South Carolina,5399,384,10300000
2025-03,45,SC,South Carolina,5159,769,10300000
2025-04,45,SC,South Carolina,5510,555,10300000
2025-05,45,SC,South Carolina,4587,324,10300000
2025-06,45,SC,South Carolina,4827,669,10300000
2025-07,45,SC,South Carolina,4127,543,10300000
2025-08,45,SC,South Carolina,5000,365,10300000
2025-09,45,SC,South Carolina,4316,448,10300000
2025-10,45,SC,South Carolina,4450,611,10300000
2025-11,45,SC,South Carolina,4911,661,10300000
2025-12,45,SC,South Carolina,3859,456,10300000
2026-01,45,SC,South Carolina,3845,476,10300000
2021-01,46,SD,South Dakota,4051,642,10520000
2021-02,46,SD,South Dakota,4400,719,10520000
2021-03,46,SD,South Dakota,5807,638,10520000
2021-04,46,SD,South Dakota,5373,718,10520000
2021-05,46,SD,South Dakota,4919,496,10520000
2021-06,46,SD,South Dakota,4791,809,10520000
2021-07,46,SD,South Dakota,4009,462,10520000
2021-08,46,SD,South Dakota,5007,416,10520000
2021-09,46,SD,South Dakota,4297,766,10520000
2021-10,46,SD,South Dakota,3595,493,10520000
2021-11,46,SD,South Dakota,3665,436,10520000
2021-12,46,SD,South Dakota,3737,580,10520000
2022-01,46,SD,South Dakota,4312,649,10520000
2022-02,46,SD,South Dakota,5152,625,10520000
2022-03,46,SD,South Dakota,5548,720,10520000
2022-04,46,SD,South Dakota,5554,972,10520000
2022-05,46,SD,South Dakota,6011,611,10520000
2022-06,46,SD,South Dakota,5142,815,10520000
2022-07,46,SD,South Dakota,5177,817,10520000
2022-08,46,SD,South Dakota,5130,423,10520000
2022-09,46,SD,South Dakota,4135,530,10520000
2022-10,46,SD,South Dakota,4013,692,10520000
2022-11,46,SD,South Dakota,4438,680,10520000
2022-12,46,SD,South Dakota,3761,355,10520000
2023-01,46,SD,South Dakota,4828,807,10520000
2023-02,46,SD,South Dakota,5809,858,10520000
2023-03,46,SD,South Dakota,4374,408,10520000
2023-04,46,SD,South Dakota,5482,830,10520000
2023-05,46,SD,South Dakota,4924,651,10520000
2023-06,46,SD,South Dakota,6507,968,10520000
2023-07,46,SD,South Dakota,5023,700,10520000
2023-08,46,SD,South Dakota,5201,440,10520000
2023-09,46,SD,South Dakota,4789,632,10520000
2023-10,46,SD,South Dakota,4159,573,10520000
2023-11,46,SD,South Dakota,4108,457,10520000
2023-12,46,SD,South Dakota,5076,504,10520000
2024-01,46,SD,South Dakota,4731,509,10520000
2024-02,46,SD,South Dakota,5089,467,10520000
2024-03,46,SD,South Dakota,6068,576,10520000
2024-04,46,SD,South Dakota,5626,801,10520000
2024-05,46,SD,South Dakota,5655,743,10520000
2024-06,46,SD,South Dakota,5480,613,10520000
2024-07,46,SD,South Dakota,5521,520,10520000
2024-08,46,SD,South Dakota,4630,484,10520000
2024-09,46,SD,South Dakota,4122,359,10520000
2024-10,46,SD,South Dakota,4095,509,10520000
2024-11,46,SD,South Dakota,4230,393,10520000
2024-12,46,SD,South Dakota,3994,362,10520000
2025-01,46,SD,South Dakota,5223,446,10520000
2025-02,46,SD,South Dakota,5093,711,10520000
2025-03,46,SD,South Dakota,5765,803,10520000
2025-04,46,SD,South Dakota,6125,867,10520000
2025-05,46,SD,South Dakota,4930,548,10520000
2025-06,46,SD,South Dakota,5751,846,10520000
2025-07,46,SD,South Dakota,4351,580,10520000
2025-08,46,SD,South Dakota,5677,719,10520000
2025-09,46,SD,South Dakota,4441,414,10520000
2025-10,46,SD,South Dakota,4963,629,10520000
2025-11,46,SD,South Dakota,3504,440,10520000
2025-12,46,SD,South Dakota,4493,569,10520000
2026-01,46,SD,South Dakota,4379,452,10520000
2021-01,47,TN,Tennessee,5670,1028,10740000
2021-02,47,TN,Tennessee,4939,638,10740000
2021-03,47,TN,Tennessee,5496,928,10740000
2021-04,47,TN,Tennessee,5078,905,10740000
2021-05,47,TN,Tennessee,5627,774,10740000
2021-06,47,TN,Tennessee,5570,697,10740000
2021-07,47,TN,Tennessee,4904,818,10740000
2021-08,47,TN,Tennessee,4994,751,10740000
2021-09,47,TN,Tennessee,4864,835,10740000
2021-10,47,TN,Tennessee,4790,813,10740000
2021-11,47,TN,Tennessee,4342,735,10740000
2021-12,47,TN,Tennessee,5625,806,10740000
2022-01,47,TN,Tennessee,4804,731,10740000
2022-02,47,TN,Tennessee,5899,854,10740000
2022-03,47,TN,Tennessee,6333,786,10740000
2022-04,47,TN,Tennessee,5816,997,10740000
2022-05,47,TN,Tennessee,5032,672,10740000
2022-06,47,TN,Tennessee,5088,859,10740000
2022-07,47,TN,Tennessee,4907,767,10740000
2022-08,47,TN,Tennessee,4864,476,10740000
2022-09,47,TN,Tennessee,5382,746,10740000
2022-10,47,TN,Tennessee,4370,652,10740000
2022-11,47,TN,Tennessee,4090,704,10740000
2022-12,47,TN,Tennessee,5151,554,10740000
2023-01,47,TN,Tennessee,5513,556,10740000
2023-02,47,TN,Tennessee,5585,957,10740000
2023-03,47,TN,Tennessee,5951,830,10740000
2023-04,47,TN,Tennessee,5453,851,10740000
2023-05,47,TN,Tennessee,6726,1202,10740000
2023-06,47,TN,Tennessee,6196,1117,10740000
2023-07,47,TN,Tennessee,5341,559,10740000
2023-08,47,TN,Tennessee,5024,527,10740000
2023-09,47,TN,Tennessee,4278,632,10740000
2023-10,47,TN,Tennessee,4616,506,10740000
2023-11,47,TN,Tennessee,4615,679,10740000
2023-12,47,TN,Tennessee,4625,839,10740000
2024-01,47,TN,Tennessee,4946,660,10740000
2024-02,47,TN,Tennessee,6919,1303,10740000
2024-03,47,TN,Tennessee,5820,529,10740000
2024-04,47,TN,Tennessee,6235,1176,10740000
2024-05,47,TN,Tennessee,5730,684,10740000
2024-06,47,TN,Tennessee,5888,747,10740000
2024-07,47,TN,Tennessee,5241,840,10740000
2024-08,47,TN,Tennessee,5037,867,10740000
2024-09,47,TN,Tennessee,4181,738,10740000
2024-10,47,TN,Tennessee,5600,636,10740000
2024-11,47,TN,Tennessee,4707,573,10740000
2024-12,47,TN,Tennessee,4596,590,10740000
2025-01,47,TN,Tennessee,4945,773,10740000
2025-02,47,TN,Tennessee,6230,857,10740000
2025-03,47,TN,Tennessee,6218,1134,10740000
2025-04,47,TN,Tennessee,6601,1149,10740000
2025-05,47,TN,Tennessee,7080,1112,10740000
2025-06,47,TN,Tennessee,7326,758,10740000
2025-07,47,TN,Tennessee,5558,901,10740000
2025-08,47,TN,Tennessee,5191,720,10740000
2025-09,47,TN,Tennessee,3407,335,10740000
2025-10,47,TN,Tennessee,5462,842,10740000
2025-11,47,TN,Tennessee,4411,745,10740000
2025-12,47,TN,Tennessee,5467,822,10740000
2026-01,47,TN,Tennessee,5202,733,10740000
2021-01,48,TX,Texas,6000,690,10960000
2021-02,48,TX,Texas,5986,781,10960000
2021-03,48,TX,Texas,6743,862,10960000
2021-04,48,TX,Texas,6796,817,10960000
2021-05,48,TX,Texas,6148,683,10960000
2021-06,48,TX,Texas,5725,961,10960000
2021-07,48,TX,Texas,5730,727,10960000
2021-08,48,TX,Texas,5458,645,10960000
2021-09,48,TX,Texas,5022,698,10960000
2021-10,48,TX,Texas,5747,968,10960000
2021-11,48,TX,Texas,5982,1007,10960000
2021-12,48,TX,Texas,5665,441,10960000
2022-01,48,TX,Texas,5312,845,10960000
2022-02,48,TX,Texas,6803,981,10960000
2022-03,48,TX,Texas,6870,1141,10960000
2022-04,48,TX,Texas,7330,1098,10960000
2022-05,48,TX,Texas,6922,701,10960000
2022-06,48,TX,Texas,6777,1002,10960000
2022-07,48,TX,Texas,6114,715,10960000
2022-08,48,TX,Texas,4984,715,10960000
2022-09,48,TX,Texas,5293,593,10960000
2022-10,48,TX,Texas,6202,614,10960000
2022-11,48,TX,Texas,5113,376,10960000
2022-12,48,TX,Texas,6427,917,10960000
2023-01,48,TX,Texas,5561,703,10960000
2023-02,48,TX,Texas,6925,602,10960000
2023-03,48,TX,Texas,6854,515,10960000
2023-04,48,TX,Texas,7718,1022,10960000
2023-05,48,TX,Texas,6573,649,10960000
2023-06,48,TX,Texas,6940,1077,10960000
2023-07,48,TX,Texas,6343,620,10960000
2023-08,48,TX,Texas,5964,929,10960000
2023-09,48,TX,Texas,5735,410,10960000
2023-10,48,TX,Texas,5573,720,10960000
2023-11,48,TX,Texas,5635,480,10960000
2023-12,48,TX,Texas,4747,456,10960000
2024-01,48,TX,Texas,6383,894,10960000
2024-02,48,TX,Texas,5447,851,10960000
2024-03,48,TX,Texas,6791,708,10960000
2024-04,48,TX,Texas,7066,1155,10960000
2024-05,48,TX,Texas,6866,586,10960000
2024-06,48,TX,Texas,4709,692,10960000
2024-07,48,TX,Texas,6135,575,10960000
2024-08,48,TX,Texas,5004,456,10960000
2024-09,48,TX,Texas,5755,825,10960000
2024-10,48,TX,Texas,4933,718,10960000
2024-11,48,TX,Texas,6128,500,10960000
2024-12,48,TX,Texas,6026,603,10960000
2025-01,48,TX,Texas,6606,955,10960000
2025-02,48,TX,Texas,6510,703,10960000
2025-03,48,TX,Texas,6099,857,10960000
2025-04,48,TX,Texas,6577,1033,10960000
2025-05,48,TX,Texas,6837,487,10960000
2025-06,48,TX,Texas,7061,973,10960000
2025-07,48,TX,Texas,5897,980,10960000
2025-08,48,TX,Texas,5732,927,10960000
2025-09,48,TX,Texas,5386,720,10960000
2025-10,48,TX,Texas,5998,971,10960000
2025-11,48,TX,Texas,5383,839,10960000
2025-12,48,TX,Texas,5599,447,10960000
2026-01,48,TX,Texas,6568,890,10960000
2021-01,49,UT,Utah,3997,613,11180000
2021-02,49,UT,Utah,3178,441,11180000
2021-03,49,UT,Utah,4444,662,11180000
2021-04,49,UT,Utah,4815,472,11180000
2021-05,49,UT,Utah,3482,568,11180000
2021-06,49,UT,Utah,3868,314,11180000
2021-07,49,UT,Utah,4099,511,11180000
2021-08,49,UT,Utah,3806,388,11180000
2021-09,49,UT,Utah,3412,281,11180000
2021-10,49,UT,Utah,3787,338,11180000
2021-11,49,UT,Utah,4252,695,11180000
2021-12,49,UT,Utah,3362,589,11180000
2022-01,49,UT,Utah,3341,307,11180000
2022-02,49,UT,Utah,3478,576,11180000
2022-03,49,UT,Utah,4883,830,11180000
2022-04,49,UT,Utah,4985,681,11180000
2022-05,49,UT,Utah,5496,822,11180000
2022-06,49,UT,Utah,3920,413,11180000
2022-07,49,UT,Utah,2648,381,11180000
2022-08,49,UT,Utah,3969,684,11180000
2022-09,49,UT,Utah,3432,585,11180000
2022-10,49,UT,Utah,4052,636,11180000
2022-11,49,UT,Utah,3389,296,11180000
2022-12,49,UT,Utah,4011,633,11180000
2023-01,49,UT,Utah,3582,308,11180000
2023-02,49,UT,Utah,4534,796,11180000
2023-03,49,UT,Utah,4319,558,11180000
2023-04,49,UT,Utah,5042,872,11180000
2023-05,49,UT,Utah,4113,531,11180000
2023-06,49,UT,Utah,3988,376,11180000
2023-07,49,UT,Utah,4024,581,11180000
2023-08,49,UT,Utah,3353,574,11180000
2023-09,49,UT,Utah,3515,307,11180000
2023-10,49,UT,Utah,3256,447,11180000
2023-11,49,UT,Utah,3576,607,11180000
2023-12,49,UT,Utah,4365,414,11180000
2024-01,49,UT,Utah,3175,465,11180000
2024-02,49,UT,Utah,3242,346,11180000
2024-03,49,UT,Utah,4051,557,11180000
2024-04,49,UT,Utah,3341,439,11180000
2024-05,49,UT,Utah,5037,623,11180000
2024-06,49,UT,Utah,4022,661,11180000
2024-07,49,UT,Utah,4214,565,11180000
2024-08,49,UT,Utah,2824,227,11180000
2024-09,49,UT,Utah,4602,590,11180000
2024-10,49,UT,Utah,3258,445,11180000
2024-11,49,UT,Utah,4104,608,11180000
2024-12,49,UT,Utah,3592,431,11180000
2025-01,49,UT,Utah,3096,276,11180000
2025-02,49,UT,Utah,3251,434,11180000
2025-03,49,UT,Utah,4698,592,11180000
2025-04,49,UT,Utah,4490,703,11180000
2025-05,49,UT,Utah,4276,359,11180000
2025-06,49,UT,Utah,4031,477,11180000
2025-07,49,UT,Utah,4383,744,11180000
2025-08,49,UT,Utah,4634,663,11180000
2025-09,49,UT,Utah,3505,502,11180000
2025-10,49,UT,Utah,3774,579,11180000
2025-11,49,UT,Utah,3895,592,11180000
2025-12,49,UT,Utah,4126,575,11180000
2026-01,49,UT,Utah,3892,522,11180000
2021-01,50,VT,Vermont,4246,609,11400000
2021-02,50,VT,Vermont,4805,911,11400000
2021-03,50,VT,Vermont,4144,388,11400000
2021-04,50,VT,Vermont,5696,537,11400000
2021-05,50,VT,Vermont,5037,513,11400000
2021-06,50,VT,Vermont,4805,653,11400000
2021-07,50,VT,Vermont,3466,547,11400000
2021-08,50,VT,Vermont,4234,626,11400000
2021-09,50,VT,Vermont,3593,656,11400000
2021-10,50,VT,Vermont,4064,631,11400000
2021-11,50,VT,Vermont,3902,535,11400000
2021-12,50,VT,Vermont,4174,668,11400000
2022-01,50,VT,Vermont,4197,433,11400000
2022-02,50,VT,Vermont,4630,559,11400000
2022-03,50,VT,Vermont,4898,830,11400000
2022-04,50,VT,Vermont,4475,667,11400000
2022-05,50,VT,Vermont,4841,832,11400000
2022-06,50,VT,Vermont,5087,864,11400000
2022-07,50,VT,Vermont,4722,529,11400000
2022-08,50,VT,Vermont,4255,728,11400000
2022-09,50,VT,Vermont,3302,622,11400000
2022-10,50,VT,Vermont,3583,672,11400000
2022-11,50,VT,Vermont,3421,505,11400000
2022-12,50,VT,Vermont,4775,808,11400000
2023-01,50,VT,Vermont,5158,858,11400000
2023-02,50,VT,Vermont,4168,425,11400000
2023-03,50,VT,Vermont,4509,469,11400000
2023-04,50,VT,Vermont,4110,597,11400000
2023-05,50,VT,Vermont,5250,703,11400000
2023-06,50,VT,Vermont,4763,476,11400000
2023-07,50,VT,Vermont,4285,749,11400000
2023-08,50,VT,Vermont,3350,307,11400000
2023-09,50,VT,Vermont,3272,454,11400000
2023-10,50,VT,Vermont,4205,416,11400000
2023-11,50,VT,Vermont,3935,611,11400000
2023-12,50,VT,Vermont,4566,780,11400000
2024-01,50,VT,Vermont,3999,669,11400000
2024-02,50,VT,Vermont,4515,695,11400000
2024-03,50,VT,Vermont,4487,639,11400000
2024-04,50,VT,Vermont,3780,571,11400000
2024-05,50,VT,Vermont,5565,522,11400000
2024-06,50,VT,Vermont,4956,917,11400000
2024-07,50,VT,Vermont,5017,766,11400000
2024-08,50,VT,Vermont,4256,385,11400000
2024-09,50,VT,Vermont,3443,391,11400000
2024-10,50,VT,Vermont,4410,439,11400000
2024-11,50,VT,Vermont,4438,560,11400000
2024-12,50,VT,Vermont,4215,472,11400000
2025-01,50,VT,Vermont,3727,623,11400000
2025-02,50,VT,Vermont,4458,488,11400000
2025-03,50,VT,Vermont,4519,767,11400000
2025-04,50,VT,Vermont,4388,603,11400000
2025-05,50,VT,Vermont,3538,381,11400000
2025-06,50,VT,Vermont,4642,717,11400000
2025-07,50,VT,Vermont,4312,511,11400000
2025-08,50,VT,Vermont,3725,635,11400000
2025-09,50,VT,Vermont,4210,698,11400000
2025-10,50,VT,Vermont,4838,883,11400000
2025-11,50,VT,Vermont,4264,459,11400000
2025-12,50,VT,Vermont,4358,443,11400000
2026-01,50,VT,Vermont,3846,690,11400000
2021-01,51,VA,Virginia,4460,401,11620000
2021-02,51,VA,Virginia,4906,675,11620000
2021-03,51,VA,Virginia,4948,508,11620000
2021-04,51,VA,Virginia,6392,510,11620000
2021-05,51,VA,Virginia,5330,573,11620000
2021-06,51,VA,Virginia,4040,372,11620000
2021-07,51,VA,Virginia,4262,678,11620000
2021-08,51,VA,Virginia,4751,401,11620000
2021-09,51,VA,Virginia,4993,543,11620000
2021-10,51,VA,Virginia,4062,340,11620000
2021-11,51,VA,Virginia,4271,716,11620000
2021-12,51,VA,Virginia,3841,347,11620000
2022-01,51,VA,Virginia,5571,423,11620000
2022-02,51,VA,Virginia,5891,493,11620000
2022-03,51,VA,Virginia,5858,510,11620000
2022-04,51,VA,Virginia,5043,526,11620000
2022-05,51,VA,Virginia,6083,906,11620000
2022-06,51,VA,Virginia,4755,636,11620000
2022-07,51,VA,Virginia,4708,786,11620000
2022-08,51,VA,Virginia,4456,693,11620000
2022-09,51,VA,Virginia,5451,648,11620000
2022-10,51,VA,Virginia,4987,846,11620000
2022-11,51,VA,Virginia,3551,348,11620000
2022-12,51,VA,Virginia,4101,586,11620000
2023-01,51,VA,Virginia,4970,511,11620000
2023-02,51,VA,Virginia,4878,624,11620000
2023-03,51,VA,Virginia,6144,522,11620000
2023-04,51,VA,Virginia,5137,654,11620000
2023-05,51,VA,Virginia,7176,531,11620000
2023-06,51,VA,Virginia,5386,631,11620000
2023-07,51,VA,Virginia,5055,622,11620000
2023-08,51,VA,Virginia,4589,541,11620000
2023-09,51,VA,Virginia,4843,558,11620000
2023-10,51,VA,Virginia,3416,321,11620000
2023-11,51,VA,Virginia,4446,637,11620000
2023-12,51,VA,Virginia,4725,780,11620000
2024-01,51,VA,Virginia,5394,727,11620000
2024-02,51,VA,Virginia,5736,454,11620000
2024-03,51,VA,Virginia,5113,718,11620000
2024-04,51,VA,Virginia,5754,896,11620000
2024-05,51,VA,Virginia,5613,648,11620000
2024-06,51,VA,Virginia,5268,775,11620000
2024-07,51,VA,Virginia,5513,821,11620000
2024-08,51,VA,Virginia,4374,468,11620000
2024-09,51,VA,Virginia,3773,589,11620000
2024-10,51,VA,Virginia,4681,361,11620000
2024-11,51,VA,Virginia,4994,366,11620000
2024-12,51,VA,Virginia,4489,505,11620000
2025-01,51,VA,Virginia,4951,615,11620000
2025-02,51,VA,Virginia,6832,1021,11620000
2025-03,51,VA,Virginia,5725,905,11620000
2025-04,51,VA,Virginia,5525,793,11620000
2025-05,51,VA,Virginia,6998,962,11620000
2025-06,51,VA,Virginia,5932,942,11620000
2025-07,51,VA,Virginia,5580,736,11620000
2025-08,51,VA,Virginia,5206,555,11620000
2025-09,51,VA,Virginia,4964,381,11620000
2025-10,51,VA,Virginia,5212,735,11620000
2025-11,51,VA,Virginia,5097,478,11620000
2025-12,51,VA,Virginia,6441,524,11620000
2026-01,51,VA,Virginia,3822,489,11620000
2021-01,53,WA,Washington,6173,685,12060000
2021-02,53,WA,Washington,6332,793,12060000
2021-03,53,WA,Washington,6184,722,12060000
2021-04,53,WA,Washington,6512,627,12060000
2021-05,53,WA,Washington,6189,771,12060000
2021-06,53,WA,Washington,5636,576,12060000
2021-07,53,WA,Washington,6080,979,12060000
2021-08,53,WA,Washington,5337,636,12060000
2021-09,53,WA,Washington,4732,720,12060000
2021-10,53,WA,Washington,5759,984,12060000
